Episode:34 Time:16:25:41 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.559 Avg_Max_Q:0.000 Epsilon:0.73 Duration:16.25 Step:971 CStep:31718
Episode:35 Time:16:25:56 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.571 Avg_Max_Q:0.000 Epsilon:0.72 Duration:14.87 Step:889 CStep:32608
Episode:36 Time:16:26:10 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.583 Avg_Max_Q:0.000 Epsilon:0.72 Duration:13.76 Step:823 CStep:33432
Episode:37 Time:16:26:26 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.595 Avg_Max_Q:0.000 Epsilon:0.71 Duration:16.34 Step:971 CStep:34404
Episode:38 Time:16:26:41 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.579 Avg_Max_Q:0.000 Epsilon:0.70 Duration:14.15 Step:843 CStep:35248
Episode:39 Time:16:26:55 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.564 Avg_Max_Q:0.000 Epsilon:0.70 Duration:14.49 Step:859 CStep:36108
Episode:40 Time:16:27:12 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.550 Avg_Max_Q:0.000 Epsilon:0.69 Duration:16.85 Step:1007 CStep:37116
Episode:41 Time:16:27:29 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.537 Avg_Max_Q:0.000 Epsilon:0.68 Duration:17.61 Step:1052 CStep:38169
Episode:42 Time:16:27:44 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.548 Avg_Max_Q:0.000 Epsilon:0.68 Duration:14.08 Step:842 CStep:39012
Episode:43 Time:16:27:59 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.535 Avg_Max_Q:0.000 Epsilon:0.68 Duration:15.84 Step:947 CStep:39960
Episode:44 Time:16:28:30 Reward:-20.00 Loss:334886592.00 Last_100_Avg_Rew:-20.523 Avg_Max_Q:74.981 Epsilon:0.67 Duration:30.70 Step:902 CStep:40863
Episode:45 Time:16:29:10 Reward:-21.00 Loss:708409.00 Last_100_Avg_Rew:-20.533 Avg_Max_Q:33.955 Epsilon:0.66 Duration:39.53 Step:1063 CStep:41927
Episode:46 Time:16:29:48 Reward:-20.00 Loss:430484.44 Last_100_Avg_Rew:-20.522 Avg_Max_Q:18.486 Epsilon:0.65 Duration:38.45 Step:1100 CStep:43028
Episode:47 Time:16:30:20 Reward:-20.00 Loss:82394.92 Last_100_Avg_Rew:-20.511 Avg_Max_Q:11.460 Epsilon:0.65 Duration:31.88 Step:916 CStep:43945
Episode:48 Time:16:30:47 Reward:-21.00 Loss:217458.84 Last_100_Avg_Rew:-20.521 Avg_Max_Q:10.339 Epsilon:0.64 Duration:27.06 Step:763 CStep:44709
Episode:49 Time:16:31:22 Reward:-20.00 Loss:68280.62 Last_100_Avg_Rew:-20.510 Avg_Max_Q:6.559 Epsilon:0.64 Duration:34.64 Step:985 CStep:45695
Episode:50 Time:16:31:49 Reward:-21.00 Loss:191.88 Last_100_Avg_Rew:-20.520 Avg_Max_Q:6.781 Epsilon:0.63 Duration:27.21 Step:763 CStep:46459
Episode:51 Time:16:32:17 Reward:-21.00 Loss:114.31 Last_100_Avg_Rew:-20.529 Avg_Max_Q:5.654 Epsilon:0.62 Duration:27.80 Step:791 CStep:47251
Episode:52 Time:16:32:44 Reward:-21.00 Loss:59.00 Last_100_Avg_Rew:-20.538 Avg_Max_Q:4.822 Epsilon:0.62 Duration:27.16 Step:763 CStep:48015
Episode:53 Time:16:33:15 Reward:-20.00 Loss:68.45 Last_100_Avg_Rew:-20.528 Avg_Max_Q:4.041 Epsilon:0.62 Duration:30.89 Step:870 CStep:48886
Episode:54 Time:16:33:45 Reward:-21.00 Loss:54.85 Last_100_Avg_Rew:-20.537 Avg_Max_Q:3.388 Epsilon:0.61 Duration:29.85 Step:823 CStep:49710
